spk_id,scrape_prof,assigned_category,is_assigned
id03119,forward_striker,Athletes,1
id03123,politician,Politicians,1
id03124,actress,Actors,1
id03125,left_back,Athletes,1
id03127,model_activist,Actors,1
id03129,tv_hostess,Media and TV personalities without acting,1
id03133,german_actress_presenter_dj_model,Actors,1
id03134,journalist,Media and TV personalities without acting,1
id03136,actor,Actors,1
id03137,tax_advisor,,0
id03145,musician_singer_songwriter,Singers and musicians,1
id03146,midfielder_defensive_midfielder_defensive_midfielder,Athletes,1
id03147,singer_songwriter_actress_author_businesswoman,Actors,1
id03148,singer_songwriter_actress,Actors,1
id03149,radio_presenter,Media and TV personalities without acting,1
id03150,actor,Actors,1
id03158,american_soul,,0
id03168,actor,Actors,1
id03174,actor,Actors,1
id03175,actress_model,Actors,1
id03176,singer,Singers and musicians,1
id03177,forward_forward,Athletes,1
id03178,actor,Actors,1
id03179,scottish_former_football_coach,Athletes,1
id03180,epithet_of_vishnu,,0
id03182,actress,Actors,1
id03183,philanthropist_socialite_actress_singer_flight_attendant,Actors,1
id03184,entrepreneur_politician,Politicians,1
id03187,south_african_cricket_commentator,Media and TV personalities without acting,1
id03188,cricketer,Athletes,1
id03189,rugby_union_positions_prop_prop,Athletes,1
id03190,pennsylvania_state_university_president_of_the_pennsylvania_state_university,Politicians,1
id03192,vice_chair_of_the_board,,0
id03193,forward_striker_striker,Athletes,1
id03194,magazine_editor,,0
id03195,journalist,Media and TV personalities without acting,1
id03196,american_stand_up_comedian_television_personality,Actors,1
id03198,rlp_ce_fb_fe,,0
id03199,actor,Actors,1
id03200,american_former_professional_basketball_player,Athletes,1
id03201,fitness_model_fitness_model_actor,Actors,1
id03202,actor_stand_up_comedian_television_host,Actors,1
id03203,professional_poker_player,,0
id03205,retired_british_track,,0
id03207,politician_lawyer,Politicians,1
id03209,theatre_director,Actors,1
id03210,coach,Athletes,1
id03211,actress,Actors,1
id03212,television_journalist_author_speaker_philanthropist,Media and TV personalities without acting,1
id03213,actress,Actors,1
id03214,singer_songwriter,Singers and musicians,1
id03215,singer_songwriter_musician,Singers and musicians,1
id03216,musician_songwriter_record_producer_producer,Actors,1
id03220,tv_presenter,Media and TV personalities without acting,1
id03221,goalkeeper_goalkeeper,Athletes,1
id03223,singing_singer,Singers and musicians,1
id03226,german_television_presenter,Media and TV personalities without acting,1
id03227,liechtenstein_sports_shooter,,0
id03228,pbr_world_champion,Athletes,1
id03229,actor,Actors,1
id03230,actor,Actors,1
id03232,actor,Actors,1
id03236,actor_comedian,Actors,1
id03238,goalkeeper_goalkeeper,Athletes,1
id03240,actor_film_producer,Actors,1
id03241,lyricist_poet_author_screenwriter_film_director_film_producer,Actors,1
id03242,singer_songwriter_actor_musician,Actors,1
id03243,actor_dancer_martial_artist_singer,Actors,1
id03244,journalist,Media and TV personalities without acting,1
id03245,head_coach_assistant_head_coach,Athletes,1
id03246,danish_professional_poker_player,,0
id03247,coach,Athletes,1
id03248,recently_the_manager_of_k_league_club_jeonbuk_hyundai_motors,Athletes,1
id03249,radical_reform_of_the_university_medical_curriculum,,0
id03250,forward_forward,Athletes,1
id03253,conductor_violinist_composer,Singers and musicians,1
id03258,dutch_former_football_manager,Athletes,1
id03260,musician_songwriter_producer_businessman_designer,Actors,1
id03261,coach,Athletes,1
id03262,actor,Actors,1
id03263,american_restaurateur_author,,0
id03264,english_musician_singer_songwriter,Singers and musicians,1
id03265,former_french_rugby_union_player,Athletes,1
id03266,singer_songwriter_record_producer,Actors,1
id03267,belgian_politician_who_served_as_the_prime_minister_of_belgium,Politicians,1
id03269,politician_activist,Politicians,1
id03272,actress,Actors,1
id03273,actress,Actors,1
id03274,ceo_of_engie,,0
id03279,actor,Actors,1
id03281,television_presenter,Media and TV personalities without acting,1
id03283,politician,Politicians,1
id03284,television_presenter,Media and TV personalities without acting,1
id03285,affiliated_with_the_liberal_conservative_european_people_s_party,Politicians,1
id03286,turkish_politician_of_kurdish_descent,Politicians,1
id03287,politician_film_producer,Actors,1
id03288,singer,Singers and musicians,1
id03289,actress,Actors,1
id03290,actress,Actors,1
id03291,pakistani_norwegian_jurist_journalist,Media and TV personalities without acting,1
id03292,politician,Politicians,1
id03293,ethiopian_former_long_distance_track_road_running_athlete,Athletes,1
id03295,businessman,Other,1
id03298,american_attorney_politician,Politicians,1
id03299,actor,Actors,1
id03300,actress,Actors,1
id03303,actress_director_writer_producer,Actors,1
id03304,actress,Actors,1
id03306,turkish_former_professional_footballer,Athletes,1
id03307,actress,Actors,1
id03312,actor_producer,Actors,1
id03313,youtube_vlogger_entrepreneur_podcaster_producer_tiktoker_author_musician_comedian,Actors,1
id03314,singer_actor,Actors,1
id03315,singer,Singers and musicians,1
id03316,csv_actor_model,Actors,1
id03317,so_far_only_woman_to_have_held_this_position,,0
id03318,singer,Singers and musicians,1
id03319,actress,Actors,1
id03320,belgian_model,Actors,1
id03323,actress,Actors,1
id03324,actress,Actors,1
id03325,german_politician,Politicians,1
id03326,actor,Actors,1
id03327,politician,Politicians,1
id03328,german_politician,Politicians,1
id03329,danish_retired_badminton_player,Athletes,1
id03331,entrepreneur,Other,1
id03332,full_back_full_back,Athletes,1
id03333,dutch_guitarist_mandolinist_singer,Singers and musicians,1
id03334,ceo_of_ericsson,,0
id03335,singer,Singers and musicians,1
id03336,actress,Actors,1
id03337,actor,Actors,1
id03338,music_director,Actors,1
id03339,actress_model,Actors,1
id03340,bosnian_former_professional_footballer_who_played_as_a_midfielder,Athletes,1
id03341,striker_striker,Athletes,1
id03342,actor,Actors,1
id03343,french_politician_who_served_as_leader_of_the_socialist_party,Politicians,1
id03344,actor_producer_screenwriter,Actors,1
id03345,politician,Politicians,1
id03346,small_forward_power_forward,Athletes,1
id03347,flat_list_singer_composer_actor_television_host,Actors,1
id03348,english_comedian_presenter,Actors,1
id03349,musician,Singers and musicians,1
id03350,left_winger,Athletes,1
id03351,english_former_football_manager,Athletes,1
id03352,american_lawyer,Other,1
id03353,actor,Actors,1
id03354,ceo_of_deutsche_bahn_ag,,0
id03360,actor_playwright_screenwriter,Actors,1
id03361,film_producer,Actors,1
id03363,cricketer,Athletes,1
id03364,shia_clergy_politician,Politicians,1
id03366,attacking_midfielder,Athletes,1
id03371,actress,Actors,1
id03372,singer_songwriter_author_actress_director,Actors,1
id03373,television_presenter,Media and TV personalities without acting,1
id03374,singer,Singers and musicians,1
id03375,actress_singer_television_personality,Actors,1
id03377,turkish_spelling_of_the_arabic_masculine_given_name_hashim,,0
id03379,actress_singer_model_endorser_visual_artist_businesswoman_vj,Actors,1
id03381,actress_television_personality,Actors,1
id03382,actress_dancer_singer,Actors,1
id03383,actress_filmmaker_businesswoman_radio_personality,Actors,1
id03384,actress,Actors,1
id03386,charity_campaigner,,0
id03387,defender_defender_right_back,Athletes,1
id03388,canadian_curler,,0
id03389,american_reality_television_series_that_premiered_on_bravo_on_march,Media and TV personalities without acting,1
id03390,british_professional_tennis_player,Athletes,1
id03398,singer_songwriter_musician_author_translator,Singers and musicians,1
id03399,writer,Other,1
id03400,radio_presenter,Media and TV personalities without acting,1
id03401,singer,Singers and musicians,1
id03402,television_presenter,Media and TV personalities without acting,1
id03405,actress_singer_writer,Actors,1
id03409,comedian_musician_composer_entertainer_actor_author_director,Actors,1
id03410,television_presenter,Media and TV personalities without acting,1
id03412,german_politician_who_served_as_chancellor_of_germany,Politicians,1
id03413,german_journalist,Media and TV personalities without acting,1
id03414,longest_lived_chancellor_in_german_history,,0
id03417,right_back,Athletes,1
id03422,french_former_professional_tennis_player,Athletes,1
id03424,striker_striker,Athletes,1
id03425,swedish_professional_golfer,Athletes,1
id03426,central_midfielder,Athletes,1
id03427,manager,Athletes,1
id03428,co_offensive_coordinator,,0
id03429,singer_writer_actor_speaker_presenter_author_comedian_activist,Actors,1
id03430,actor_producer_director_author,Actors,1
id03432,diplomat,Politicians,1
id03433,musician_songwriter_record_producer_arranger_conductor_painter_sculptor_theatre_producer,Actors,1
id03434,actor,Actors,1
id03435,singer,Singers and musicians,1
id03436,german_businessman,Other,1
id03439,politician,Politicians,1
id03443,south_african_cricket_coach,Athletes,1
id03444,romanian_german_novelist_poet_essayist,,0
id03445,french_politician_serving_as_mayor_of_crest_since,Politicians,1
id03446,actress_film_director,Actors,1
id03448,politician,Politicians,1
id03449,japanese_ifbb_professional_bodybuilder,,0
id03452,forward_forward,Athletes,1
id03453,cslist_novelist_short_story_writer_essayist_critic,Other,1
id03454,model,Actors,1
id03455,political_strategist,,0
id03457,television_presenter,Media and TV personalities without acting,1
id03458,politician,Politicians,1
id03459,politician,Politicians,1
id03460,american_politician_lawyer,Politicians,1
id03461,singer_songwriter,Singers and musicians,1
id03462,director,Actors,1
id03463,politician,Politicians,1
id03467,model_actor,Actors,1
id03471,co_anchor_of_the_today_today_show,Media and TV personalities without acting,1
id03477,actress,Actors,1
id03479,television_presenter_author_model,Actors,1
id03480,american_former_professional_baseball_pitcher,Athletes,1
id03483,politician,Politicians,1
id03485,german_politician_who_served_as_president_of_germany,Politicians,1
id03486,minister,Politicians,1
id03487,singer,Singers and musicians,1
id03488,unk,unk,0
id03489,singer_actor,Actors,1
id03493,actress,Actors,1
id03495,defender_defender,Athletes,1
id03497,english_comedian_presenter_actor_impressionist,Actors,1
id03499,goalkeeper_goalkeeper,Athletes,1
id03501,actor,Actors,1
id03502,model_model,Actors,1
id03503,colombian_lawyer,Other,1
id03506,right_fielder,,0
id03508,defender_defender,Athletes,1
id03509,actor,Actors,1
id03511,defender_defender,Athletes,1
id03512,spanish_grand_prix_motorcycle_road_racer,,0
id03514,argentine_journalist_politician_human_rights_activist,Politicians,1
id03515,striker_striker,Athletes,1
id03517,singer,Singers and musicians,1
id03518,actress,Actors,1
id03519,forward_forward,Athletes,1
id03520,actor,Actors,1
id03521,american_youtuber_comedian_filmmaker,Actors,1
id03522,manager_of_efl_league_two_club_swindon_town,Athletes,1
id03523,second_baseman,,0
id03524,actor,Actors,1
id03525,actor,Actors,1
id03526,english_professional_golfer_who_plays_in_the_liv_golf_league,Athletes,1
id03527,crime_writer_philanthropist,Other,1
id03528,actor,Actors,1
id03529,attacking_midfielder,Athletes,1
id03530,forced_to_resign_in_the_malian_coup_d_tat,,0
id03531,economist,,0
id03532,rapper_actor_songwriter_producer_author,Actors,1
id03534,politician,Politicians,1
id03535,singer_songwriter,Singers and musicians,1
id03537,musician_producer_composer,Actors,1
id03538,minister,Politicians,1
id03540,senegalese_politician_who_was_prime_minister_of_senegal,Politicians,1
id03543,politician,Politicians,1
id03546,serbian_professional_basketball_executive,Athletes,1
id03548,defender_centre_back_centre_back,Athletes,1
id03550,actor_comedian,Actors,1
id03556,american_politician,Politicians,1
id03557,finnish_politician,Politicians,1
id03559,actress,Actors,1
id03560,american_former_professional_basketball_player_in_the_national_basketball_association,Athletes,1
id03569,singer_songwriter_singer,Singers and musicians,1
id03570,actress,Actors,1
id03572,singer,Singers and musicians,1
id03573,model_model,Actors,1
id03575,mexican_sports_journalist_television_personality,Media and TV personalities without acting,1
id03577,minister,Politicians,1
id03578,actor,Actors,1
id03580,norwegian_cross_country_skier_who_has_competed_since,Athletes,1
id03581,german_schlager_singer_tv_presenter,Singers and musicians,1
id03582,actress,Actors,1
id03584,french_supermodel_fashion_designer,,0
id03587,actress,Actors,1
id03588,actor,Actors,1
id03589,actress,Actors,1
id03592,dutch_former_long_track_speed_skater,,0
id03597,dutch_comedian,Actors,1
id03599,indian_cricket_commentator_analyst,Media and TV personalities without acting,1
id03605,american_model,Actors,1
id03606,actress,Actors,1
id03609,musician,Singers and musicians,1
id03613,singer_songwriter_record_producer_actor_activist,Actors,1
id03614,president,Politicians,1
id03615,german_singer_actress,Actors,1
id03617,actress,Actors,1
id03618,entrepreneur,Other,1
id03619,italian_actress,Actors,1
id03620,actress_model,Actors,1
id03621,actress,Actors,1
id03622,actress,Actors,1
id03623,point_guard,,0
id03624,actor_film_producer,Actors,1
id03625,actress_politician_model,Actors,1
id03628,american_former_professional_boxer_who_competed,Athletes,1
id03631,succeeded_by_yahya_sinwar,,0
id03632,actor,Actors,1
id03633,rlp_ce_wg,,0
